Search Parameters;Year;Month;Day;Location Name;Latitude;Longitude;Mag;population_touchee;accessibilite
;2011;8;20;VANUATU ISLANDS;-18.311;168.218;7.0;50000;0.4
;2011;8;23;COLORADO:  SEGUNDO;37.063;-104.701;5.4;1200;0.6
;2011;8;23;VIRGINIA:  LOUISA COUNTY, MARYLAND, WASHINGTON D.C.;37.936;-77.933;5.8;100000;0.85
;2011;9;2;ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS;52.171;-171.708;6.8;100;0.3
;2011;9;5;INDONESIA:  SUMATRA;2.965;97.893;6.7;50000;0.4
;2011;9;7;INDIA:  DELHI;28.724;77.189;4.3;50000;0.9
;2011;9;18;"INDIA: SIKKIM;  NEPAL;  CHINA;  BHUTAN";27.73;88.155;6.9;500000;0.4
;2011;9;19;GUATEMALA:  CUILAPA SANTA ROSA;14.186;-90.238;5.6;15000;0.6
;2011;10;20;INDIA:  GUJARAT;21.211;70.533;5.0;5000;0.6
;2011;10;21;KERMADEC ISLANDS;-28.993;-176.238;7.4;0;0.1
;2011;10;23;TURKEY:  ERCIS, VAN;38.722;43.513;7.1;500000;0.4
;2011;10;28;PERU:  SAN VICENTE DE CANETE;-14.438;-75.966;6.9;12000;0.6
;2011;10;29;INDIA:  SIKKIM;27.449;88.684;3.5;5000;0.4
;2011;10;29;ECUADOR:  POMASQUI;-0.13;-78.37;4.0;5000;0.7
;2011;11;1;CHINA:  XINJIANG PROVINCE;43.648;82.437;5.6;12000;0.4
;2011;11;6;OKLAHOMA:  SPARKS;35.532;-96.765;5.7;14000;0.85
;2011;11;7;PHILIPPINES:  MINDANAO:  BUKIDNON PROVINCE;7.904;125.185;5.0;5000;0.6
;2011;11;8;OKLAHOMA:  SPARKS, PRAGUE;35.531;-96.788;5.0;15000;0.85
;2011;11;9;TURKEY:  VAN;38.429;43.229;5.7;50000;0.6
;2011;11;21;INDIA:  ASSAM;24.96;95.232;5.7;50000;0.4
;2011;11;24;EL SALVADOR-GUATEMALA;13.297;-87.898;5.1;50000;0.6
;2011;12;1;CHINA:  XINJIANG PROVINCE:  SOUTHERN, KASHI;38.31;76.888;5.3;12000;0.4
;2011;12;3;NEW ZEALAND:  COOK STRAIT;-41.364;174.315;5.3;5000;0.7
;2011;12;11;MEXICO:  GUERRERO;17.844;-99.963;6.4;50000;0.6
;2011;12;23;NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH;-43.49;172.8;5.8;50000;0.85
;2011;12;27;RUSSIA:  KYZYL;51.842;95.911;6.7;5000;0.4
;2012;1;9;SOLOMON ISLANDS;-10.617;165.16;6.4;5000;0.4
;2012;1;19;IRAN:  KHORASAN-E-RAZAVI;36.288;58.835;5.3;12000;0.6
;2012;1;30;PERU:  ICA;-14.168;-75.635;6.4;12000;0.6
;2012;2;2;VANUATU ISLANDS;-17.827;167.133;7.0;5000;0.4
;2012;2;6;PHILIPPINES:  NEGROS ORIENTAL PROVINCE;9.999;123.206;6.7;430000;0.4
;2012;2;26;TAIWAN:  PINGTUNG;22.661;120.891;5.9;50000;0.7
;2012;2;27;IRAN:  RAVAR;31.428;56.778;5.2;5000;0.4
;2012;3;3;NEW CALEDONIA:  LOYALTY ISLANDS;-22.141;170.34;6.6;5000;0.4
;2012;3;5;PHILIPPINES:  MASBATE ISLAND;12.354;123.7;5.6;5000;0.6
;2012;3;8;CHINA: XINJIANG;39.383;81.307;5.9;20000;0.4
;2012;3;9;VANUATU ISLANDS;-19.125;169.613;6.7;5000;0.4
;2012;3;14;JAPAN:  HOKKAIDO;40.887;144.944;6.9;5000;0.7
;2012;3;16;PHILIPPINES:  SURIGAO;10.037;125.633;5.8;5000;0.6
;2012;3;20;MEXICO:  GUERRERO, OAXACA;16.493;-98.231;7.4;500000;0.4
;2012;3;25;CHILE:  PARRAL, SANTIAGO;-35.2;-72.217;7.2;500000;0.7
;2012;4;11;INDONESIA:  N SUMATRA:  OFF WEST COAST;2.327;93.063;8.6;20000;0.4
;2012;4;11;INDONESIA:  N SUMATRA:  OFF WEST COAST;0.802;92.463;8.2;20000;0.3
;2012;4;14;VANUATU ISLANDS;-18.972;168.741;6.3;5000;0.4
;2012;4;17;CHILE:  VALPARAISO;-32.625;-71.365;6.7;500000;0.7
;2012;5;3;IRAN:  MOURMOURI, ABDANAN, DEHLORAN;32.747;47.726;5.4;2000;0.4
;2012;5;7;AZERBAIJAN:  ZAGATALA;41.549;46.789;5.7;12000;0.6
;2012;5;11;INDIA:  ASSAM:  KAMRUP, GUWAHATI;26.175;92.889;5.4;50000;0.6
;2012;5;12;TAJIKISTAN;38.612;70.354;5.7;5000;0.3
;2012;5;14;"CHILE:  ARICA; PERU:  TACNA";-17.678;-69.591;6.3;50000;0.6
;2012;5;19;BRAZIL:  MONTES CLAROS;-16.764;-43.999;4.1;5000;0.7
;2012;5;20;ITALY:  EMILIA ROMAGNA:  MIRANDOLA;44.89;11.23;6.1;14000;0.75
;2012;5;20;ITALY:  SANT'AGOSTINO;44.831;11.49;5.1;20000;0.85
;2012;5;22;BULGARIA: PERNIK;42.645;22.968;5.6;15000;0.7
;2012;5;29;ITALY:  EMILIA ROMAGNA:  MEDOLLA, MIRANDOLA, CAVEZZO;44.851;11.086;5.9;14000;0.8
;2012;6;4;INDONESIA:  JAVA;-7.692;106.371;5.8;5000;0.6
;2012;6;10;"TURKEY:  FETHIYE; GREECE:  RHODES";36.42;28.88;6.1;15000;0.7
;2012;6;11;AFGHANISTAN:  HINDU KUSH;36.023;69.351;5.8;12000;0.3
;2012;6;14;TURKEY:  SIRNAK;37.294;42.325;5.3;5000;0.4
;2012;6;24;CHINA:  YUNNAN AND SICHUAN PROVINCES;27.767;100.781;5.5;200000;0.4
;2012;6;29;CHINA:  XINJIANG PROVINCE;43.433;84.7;6.3;50000;0.4
;2012;7;20;CHINA:  JIANGSU PROVINCE;32.978;119.593;4.9;50000;0.7
;2012;7;25;INDONESIA: BANDA ACEH;2.707;96.045;6.5;50000;0.6
;2012;7;25;SOLOMON ISLANDS: GUADALCANAL;-9.694;159.727;6.4;5000;0.4
;2012;8;11;IRAN:  AHAR, HARIS, VARZAGAN;38.329;46.826;6.5;150000;0.4
;2012;8;14;RUSSIA:  SAKHALIN ISLAND;49.8;145.064;7.7;5000;0.4
;2012;8;18;INDONESIA:  SULAWESI:  SIGI, PARIGI MOUNTONG;-1.315;120.096;6.3;45000;0.4
;2012;8;27;NICARAGUA:  OFF THE COAST;12.139;-88.59;7.3;50000;0.4
;2012;8;31;PHILIPPINES:  CAGAYAN DE ORO, TACLOBAN;10.811;126.638;7.6;120000;0.6
;2012;9;5;COSTA RICA:  NICOYA;10.085;-85.315;7.6;85000;0.6
;2012;9;7;CHINA: YUNNAN PROVINCE:  ZHAOTONG:  YILIANG;27.575;103.983;5.6;200000;0.4
;2012;10;18;INDIA:  DEURALA, JAISINGHNAGAR, KOTMA, SARAI, UMARIA;23.739;81.314;5.0;5000;0.6
;2012;10;28;CANADA:  QUEEN CHARLOTTE ISLANDS;52.788;-132.101;7.7;1000;0.3
;2012;11;7;GUATEMALA:  SAN MARCOS, SAN CRISTOBAL COCHU;13.988;-91.895;7.3;150000;0.4
;2012;11;11;MYANMAR (BURMA):  SHWEBO;23.005;95.885;6.8;10000;0.4
;2012;11;26;CHINA:  XINJIANG PROVINCE:  RUOQIANG;40.411;90.355;5.1;5000;0.4
;2012;12;5;IRAN:  KHORASAN PROVINCE;33.506;59.571;5.7;15000;0.4
;2012;12;7;JAPAN:  HONSHU:  MIYAGI PREFECTURE;37.89;143.949;7.2;10000;0.7
;2013;1;5;ALASKA:  SOUTHEASTERN;55.393;-134.652;7.5;1000;0.3
;2013;1;21;INDONESIA:  SUMATERA:  N;4.927;95.907;6.1;5000;0.4
;2013;2;6;SOLOMON ISLANDS:  SANTA CRUZ ISLANDS;-10.799;165.114;7.9;5000;0.3
;2013;2;8;SOLOMON ISLANDS:  SANTA CRUZ ISLANDS;-10.928;166.018;7.0;5000;0.3
;2013;2;9;COLOMBIA:  CAUCA, NARINO, VALLE DEL CAUCA, RISARALDA;1.135;-77.393;7.0;25000;0.4
;2013;2;15;RUSSIA:  CHELYABINSK (METEOR EXPLOSION);55.15;61.41;4.2;1500;0.8
;2013;2;19;CHINA:  YUNNAN PROVINCE:  QIAOJIA;27.226;103.071;4.9;5000;0.6
;2013;2;22;PERU:  S;-15.748;-71.425;5.3;5000;0.4
;2013;3;3;CHINA:  YUNNAN PROVINCE;25.98;99.812;5.4;10000;0.6
;2013;3;11;CHINA:  XINJIAN PROVINCE:  S;40.119;77.466;5.1;5000;0.4
;2013;3;27;TAIWAN:  NANTOU COUNTY, TAIPEI;23.828;121.215;6.0;50000;0.7
;2013;4;9;IRAN:  BUSHEHR PROVINCE:  SHANBE, KAKI, SENA;28.428;51.593;6.3;85000;0.6
;2013;4;10;HONDURAS: ATLANTIDA;15.52;-87.159;5.4;5000;0.6
;2013;4;12;JAPAN;34.369;134.828;5.8;12000;0.85
;2013;4;16;"IRAN; PAKISTAN:  MASHKAL";28.033;61.996;7.7;35000;0.3
;2013;4;17;JAPAN: MIYAKEJIMA;33.958;139.352;5.8;500;0.7
;2013;4;18;TEXAS:  WEST;31.817;-97.088;2.1;500;0.85
;2013;4;19;RUSSIA:  KURIL ISLANDS;46.221;150.788;7.2;1000;0.3
;2013;4;20;CHINA:  SICHUAN PROVINCE:  LONGMEN;30.308;102.888;6.6;200000;0.4
;2013;4;22;MEXICO:  MICHOACAN: LAZARO CARDENAS;18.081;-102.182;6.0;30000;0.6
;2013;4;24;AFGHANISTAN:  KAMA;34.526;70.22;5.5;15000;0.3
;2013;5;1;INDIA:  KASHMIR:  DODA, KISHTWAR, RAMBAN;33.061;75.863;5.7;30000;0.4
;2013;5;11;IRAN:  HORMOZGAN: BASHAGARD;26.56;57.77;6.1;15000;0.3
;2013;5;19;ALGERIA:  ALGIERS;36.703;5.261;4.9;5000;0.7
;2013;5;24;RUSSIA:  SEVERO KURILSKIYE;54.892;153.221;8.3;3000;0.3
;2013;6;1;PHILIPPINES:  N. COTABATO:  KIMADZIL, KIBUGTONGAN;7.275;124.898;5.7;5000;0.4
;2013;6;2;TAIWAN:  JENAI;23.789;121.141;6.3;5000;0.6
;2013;6;15;GREECE:  CRETE;34.4;25.02;6.2;12000;0.7
;2013;6;18;RUSSIA:  KEMEROVO;54.263;86.173;5.3;5000;0.7
;2013;6;22;INDONESIA:  LOMBOK ISLAND;-8.305;116.058;5.1;10000;0.6
;2013;7;2;INDONESIA:  BANDA ACEH;4.645;96.665;6.1;50000;0.6
;2013;7;8;INDONESIA:  JAVA;-8.803;113.002;5.7;5000;0.6
;2013;7;17;ALGERIA:  HAMMAM MELOUANE;36.534;3.086;4.8;5000;0.7
;2013;7;21;NEW ZEALAND:  COOK STRAIT;-41.704;174.337;6.5;10000;0.7
;2013;7;21;CHINA:   GANSU:  DINGXI, MIN;34.512;104.262;6.0;250000;0.4
;2013;8;2;INDIA:  KASHMIR:  KISHTWAR;33.297;75.95;5.2;5000;0.4
;2013;8;7;GREECE:  CENTRAL:   PHTHIOTIS, REGGINI;38.689;22.695;5.3;1200;0.7
;2013;8;11;CHINA:  TIBET (XIZANG PROVINCE): QAMDO;30.046;97.957;5.7;10000;0.3
;2013;8;16;NEW ZEALAND:  WELLINGTON, MARLBOROUGH;-41.734;174.152;6.5;10000;0.7
;2013;8;21;MEXICO:  SAN MARCOS, ACAPULCO;16.878;-99.498;6.2;30000;0.6
;2013;8;27;CHINA:  YUNNAN PROVINCE: SHANGRI-LA;28.239;99.328;5.2;5000;0.4
;2013;8;31;CHINA:  YUNNAN PROVINCE:  BENZILAN;28.243;99.35;5.6;10000;0.4
;2013;9;7;GUATEMALA:  COATEPEQUE, QUETZALTENANGO;14.606;-92.121;6.4;10000;0.6
;2013;9;24;PAKISTAN:  AWARAN, KECH;26.951;65.501;7.7;350000;0.3
;2013;9;25;PERU:  AREQUIPA;-15.839;-74.511;7.1;12000;0.4
;2013;9;28;PAKISTAN: AWARAN;27.183;65.505;6.8;350000;0.3
;2013;9;30;KERMADEC ISLANDS:  S OF, RAOUL;-30.926;-178.323;6.5;0;0.1
;2013;10;12;GREECE:  CRETE:  CHANIA;35.514;23.252;6.6;15000;0.7
;2013;10;15;PHILIPPINES:  BOHOL, CEBU, SIQUIJOR IS;9.88;124.117;7.1;3400000;0.6
;2013;10;22;INDONESIA:  BANDA ACEH;5.103;95.971;5.4;50000;0.6
;2013;10;25;JAPAN:  HONSHU:  E COAST;37.156;144.661;7.1;1000;0.7
;2013;11;10;TAJIKISTAN:  VAHDAT;38.41;68.89;5.2;5000;0.4
;2013;11;17;SCOTIA SEA:  SOUTH ORKNEY ISLANDS;-60.274;-46.401;7.7;0;0.1
;2013;11;22;CHINA:  JILIN PROVINCE:  SONGYUAN;44.599;124.168;5.3;12000;0.6
;2013;11;28;IRAN:  BORAZJAN;29.32;51.31;5.8;12000;0.6
;2013;12;16;CHINA:  HUBEI PROVINCE;31.066;110.412;5.1;5000;0.6
;2014;1;2;IRAN:  BASTAK;27.15;54.448;5.2;5000;0.6
;2014;1;5;COLOMBIA:  SIPI;4.557;-76.644;5.5;5000;0.4
;2014;1;13;PUERTO RICO;19.043;-66.81;6.4;50000;0.7
;2014;1;20;NEW ZEALAND: WELLINGTON, MANAWATU-WANGANUI;-40.66;175.814;6.1;10000;0.7
;2014;1;25;INDONESIA:  JAVA:  BANYUMAS;-7.986;109.265;6.1;15000;0.6
;2014;1;26;GREECE:  KEFALONIA;38.208;20.453;6.1;3000;0.6
;2014;2;2;IRAN:  GOHARAN;26.589;57.741;5.3;1200;0.4
;2014;2;3;GREECE:  KEFALONIA:  LIXOURION;38.264;20.39;6.0;12000;0.7
;2014;2;9;OKLAHOMA:  GUTHRIE;35.893;-97.292;4.1;5000;0.9
;2014;2;12;CHINA:  XINJIANG PROVINCE:  YUTIAN;35.905;82.586;6.9;12000;0.3
;2014;2;26;AUSTRALIA:  KALGOORLIE;-30.679;121.187;4.5;5000;0.7
;2014;3;13;JAPAN:  SOUTHWESTERN;33.684;131.825;6.3;12000;0.85
;2014;3;16;CHILE:  IQUIQUE;-19.981;-70.702;6.7;80000;0.7
;2014;3;29;CALIFORNIA:  LA HABRA, BREA, FULLERTON;33.933;-117.916;5.1;150000;0.9
;2014;4;1;CHILE:  NORTHERN:  IQUIQUE, ALTO HOSPICIO;-19.61;-70.769;8.2;80000;0.6
;2014;4;3;CHILE:  NORTHERN:  IQUIQUE;-20.571;-70.493;7.7;80000;0.6
;2014;4;4;CHINA:  YUNNAN PROVINCE:  XILUODU;28.174;103.619;5.4;12000;0.4
;2014;4;10;NICARAGUA:  NAGAROTE, MANAGUA;12.403;-86.378;6.1;30000;0.7
;2014;4;11;PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND;-6.586;155.049;7.1;5000;0.3
;2014;4;12;SOLOMON ISLANDS;-11.27;162.148;7.6;5000;0.3
;2014;4;13;SOLOMON ISLANDS;-11.463;162.051;7.4;5000;0.4
;2014;4;14;NICARAGUA:  MANAGUA, CIUDAD SANDINO;12.151;-86.281;5.2;50000;0.7
;2014;4;18;"MEXICO:  GUERRERO; MEXICO CITY";17.397;-100.972;7.2;2000000;0.6
;2014;4;19;PAPUA NEW GUINEA:  SOLOMON SEA;-6.755;155.024;7.5;50000;0.3
;2014;5;5;THAILAND:  CHIANG RAI;19.656;99.67;6.1;10000;0.7
;2014;5;8;MEXICO:  TECPAN;17.235;-100.746;6.4;20000;0.6
;2014;5;8;PAKISTAN:  NAWABSHAH;26.387;68.358;4.5;5000;0.6
;2014;5;17;GERMANY:  HESSE;49.793;8.632;3.6;5000;0.9
;2014;5;19;ALBANIA:  BELSH;40.943;19.906;5.0;5000;0.7
;2014;5;23;CHINA:   YUNNAN PROVINCE;24.974;97.844;5.8;120000;0.5
;2014;5;24;GREECE, TURKEY;40.289;25.389;6.9;10000;0.6
;2014;5;30;CHINA:  YUNNAN PROVINCE:  YINGJIANG;25.0;97.845;5.9;10000;0.5
;2014;6;23;KERMADEC ISLANDS: SSE OF RAOUL ISLAND;-29.977;-177.725;6.9;0;0.1
;2014;6;23;ALASKA:  ALEUTIAN ISLANDS;51.849;178.735;7.9;3000;0.3
;2014;7;7;"MEXICO; GUATEMALA:  SAN MARCOS";14.724;-92.461;6.9;150000;0.5
;2014;7;11;JAPAN:  SANRIKU;37.005;142.453;6.5;1200;0.6
;2014;7;15;OKLAHOMA:  HARRAH;35.524;-97.159;3.9;5000;0.9
;2014;7;25;ALASKA:  SOUTHEASTERN;58.335;-136.971;6.0;1200;0.4
;2014;7;29;MEXICO:  OAXACA;17.682;-95.653;6.3;50000;0.5
;2014;8;1;ALGERIA:  ALGIERS;36.856;3.181;5.5;12000;0.75
;2014;8;3;CHINA:  YUNNAN:  LUDIAN:   LONGTOUSHAN, ZHAOTONG;27.189;103.409;6.2;1088000;0.4
;2014;8;5;SOUTH AFRICA:  ORKNEY;-26.99;26.705;5.4;12000;0.7
;2014;8;12;ECUADOR:  QUITO;-0.018;-78.322;5.1;50000;0.7
;2014;8;16;CHINA:  YUNNAN PROVINCE:  YONGSHAN;28.125;103.546;5.0;10000;0.6
;2014;8;18;IRAN:  ILAM PROVINCE:  ABDANAN;32.703;47.695;6.2;12000;0.5
;2014;8;24;CALIFORNIA:  NAPA, VALLEJO;38.215;-122.312;6.0;100000;0.85
;2014;9;20;PHILIPPINES:  BARANGAY LUAYON;6.864;125.233;5.2;5000;0.4
;2014;9;28;PERU:  PARURO PROVINCE;-13.843;-71.695;4.9;5000;0.4
;2014;10;7;CHINA:   YUNNAN PROVINCE:  YONGPING;23.383;100.47;6.1;100000;0.6
;2014;10;9;CHILE: EASTER ISLAND REGION;-32.108;-110.811;7.0;0;0.2
;2014;10;14;EL SALVADOR:  GULF OF FONSECA;12.526;-88.123;7.3;120000;0.6
;2014;11;15;INDONESIA:  N. MOLUCCAS ISLANDS;1.893;126.522;7.1;50000;0.4
;2014;11;22;CHINA:  SICHUAN PROVINCE:  GARZE;30.34;101.737;5.9;10000;0.4
;2014;11;22;JAPAN:  NAGANO:  HAKUBA, OTARI;36.641;137.888;6.2;30000;0.7
;2014;12;6;CHINA:  YUNNAN PROVINCE:  YONGPING;23.358;100.533;5.6;10000;0.6
;2014;12;23;ALGERIA:  BLIDA;36.492;3.025;4.9;50000;0.7
;2015;1;14;CHINA:  SICHUAN PROVINCE:  LESHAN;29.353;103.199;5.3;12000;0.6
;2015;2;16;JAPAN:  HONSHU;39.856;142.881;6.7;2000;0.7
;2015;2;19;VANUATU ISLANDS;-16.431;168.148;6.4;5000;0.4
;2015;2;20;CHINA:  YUNNAN PROVINCE;23.01;101.755;4.5;5000;0.6
;2015;2;21;BALKANS NW:  BOSNIA-HERZEGOVINA:;44.509;18.917;3.7;5000;0.7
;2015;2;22;CHINA:  XINJIANG PROVINCE:  SHAWAN;44.133;85.568;5.1;12000;0.6
;2015;2;26;PAKISTAN:  BATTAGRAM;34.671;73.278;5.4;5000;0.4
;2015;2;28;PERU:  AREQUIPA:  CAYLLOMA:  CABANACONDE;-15.7;-71.99;4.8;5000;0.4
;2015;3;1;CHINA:   YUNNAN PROVINCE:  CANGYUAN, GENGMA;23.566;98.854;5.2;12000;0.6
;2015;3;8;BALKANS NW: SERBIA:  KOSJERIC;44.126;19.936;4.4;5000;0.7
;2015;3;10;COLOMBIA:  ANTIOQUIA, SANTANDER;6.776;-72.988;6.2;12000;0.4
;2015;3;14;CHINA:  ANHUI PROVINCE:  FUYANG;33.15;115.8;4.6;50000;0.7
;2015;3;29;PAPUA NEW GUINEA;-4.729;152.562;7.5;50000;0.3
;2015;4;20;TAIWAN:  TAIPEI;24.203;122.316;6.4;50000;0.8
;2015;4;25;"NEPAL:   KATHMANDU; INDIA; CHINA; BANGLADESH";28.231;84.731;7.8;8000000;0.4
;2015;5;2;JAPAN:  HONSHU:  S. OF;31.529;140.213;5.7;5000;0.7
;2015;5;5;PAPUA NEW GUINEA;-5.462;151.875;7.5;200000;0.3
;2015;5;12;NEPAL:   DOLAKHA;27.809;86.066;7.3;2800000;0.3
;2015;5;30;JAPAN:  BONIN ISLANDS [CHICHIJIMA ISLAND];27.839;140.493;7.8;100;0.3
;2015;6;4;MALAYSIA:  SABAH:  LAHAD,DATU,KANAK;5.987;116.541;6.0;12000;0.6
;2015;6;28;INDIA:  KOKRAJHAR;26.638;90.41;5.1;50000;0.6
;2015;7;3;CHINA:  S. XINJIANG:  HOTAN;37.459;78.154;6.4;12000;0.4
;2015;7;3;PHILIPPINES:  MINDANAO;10.169;125.891;6.1;50000;0.5
;2015;7;10;SOLOMON ISLANDS;-9.307;158.403;6.7;5000;0.4
;2015;7;18;SOLOMON ISLANDS;-10.401;165.141;7.0;5000;0.4
;2015;7;24;PAKISTAN:  ABBOTTABAD;33.856;73.193;5.1;50000;0.6
;2015;7;27;ALASKA;52.376;-169.446;6.9;1200;0.3
;2015;7;27;INDONESIA:  PAPUA;-2.629;138.528;7.0;5000;0.3
;2015;7;29;COLOMBIA-PANAMA:  COLOMBIA:  UNGUIA;8.231;-77.315;5.9;5000;0.4
;2015;8;7;RWANDA:  BUKAVU;-2.141;28.897;5.8;12000;0.4
;2015;8;9;EL SALVADOR:  ALEGRIA;13.668;-88.478;4.5;5000;0.7
;2015;9;16;CHILE:  CENTRAL;-31.573;-71.674;8.3;1000000;0.7
;2015;9;24;INDONESIA:  SORONG;-0.621;131.262;6.6;12000;0.4
;2015;10;17;ARGENTINA:  GALPON;-25.467;-64.484;5.8;5000;0.6
;2015;10;26;AFGHANISTAN: HINDU KUSH;36.524;70.368;7.5;140000;0.3
;2015;11;4;INDONESIA:  EAST NUSA TENGGARA:  ALOR;-8.338;124.875;6.5;5000;0.4
;2015;11;7;VENEZUELA:  MERIDA;8.467;-71.396;5.3;12000;0.6
;2015;11;11;CHILE:  LA SERENA;-29.507;-72.007;6.9;50000;0.7
;2015;11;13;JAPAN:  KYUSYU ISLAND;31.001;128.873;6.7;12000;0.75
;2015;11;17;GREECE:  LEFKADA, KEFALONIA, ITHACA;38.67;20.6;6.5;10000;0.7
;2015;11;17;KYRGYZSTAN: OSH;40.376;73.204;5.6;12000;0.4
;2015;11;18;SOLOMON ISLANDS;-8.899;158.422;6.8;5000;0.4
;2015;11;22;VENEZUELA:  MERIDA;8.522;-71.387;5.1;5000;0.6
;2015;11;24;PERU-BRAZIL;-10.537;-70.944;7.6;5000;0.3
;2015;11;24;PERU-BRAZIL;-10.06;-71.018;7.6;5000;0.3
;2015;12;7;TAJIKISTAN;38.211;72.78;7.2;5000;0.3
;2015;12;17;MEXICO:  COCOTITLAN;15.802;-93.633;6.6;50000;0.4
;2015;12;25;"AFGHANISTAN; PAKISTAN";36.494;71.126;6.3;15000;0.3
;2016;1;3;INDIA:  IMPAHL;24.804;93.651;6.7;500000;0.4
;2016;1;16;INDONESIA: MALUKU:  BURU, AMBALAU ISLAND;-3.873;127.229;5.6;5000;0.4
;2016;1;24;ALASKA:  KENAI;59.62;-153.339;7.1;1200;0.6
;2016;1;25;MOROCCO:  MELILLA;35.649;-3.682;6.3;5000;0.7
;2016;2;5;TAIWAN:  TAINAN;22.938;120.601;6.4;100000;0.7
;2016;3;2;INDONESIA: SUMATRA:;-4.952;94.33;7.8;12000;0.4
;2016;4;3;VANUATU ISLANDS;-14.324;166.855;6.9;20000;0.3
;2016;4;10;AFGHANISTAN:  KHYBER PAKHTUNKHWA;36.473;71.131;6.6;15000;0.3
;2016;4;13;"INDIA: ASSAM; BANGLADESH";23.094;94.865;6.9;150000;0.4
;2016;4;15;JAPAN:  KUMAMOTO, OITA;32.791;130.754;7.0;195000;0.7
;2016;4;16;ECUADOR:  NEAR WEST COAST: MANABI, ESMERALDAS;0.382;-79.922;7.8;720000;0.6
;2016;4;28;VANUATU ISLANDS;-16.043;167.379;7.0;20000;0.3
;2016;5;11;CHINA:  TIBET (XIZANG PROVINCE);32.022;95.027;5.2;5000;0.3
;2016;5;17;CHINA: YUNNAN PROVINCE: SHIMEN;26.085;99.575;4.8;5000;0.6
;2016;5;18;ECUADOR:  MANABI PROVINCE;0.495;-79.616;6.9;72000;0.6
;2016;5;28;ALGERIA:  MEDEA:  MIHOUB;36.431;3.517;5.4;12000;0.6
;2016;6;1;INDONESIA:  SUMATRA:  PESISIR SELATAN;-2.097;100.665;6.6;12000;0.4
;2016;6;7;INDONESIA:  MALUKU:  TERNATE ISLAND;1.279;126.371;6.3;5000;0.4
;2016;7;1;TAJIKISTAN:  RASHT;38.881;70.559;5.0;5000;0.3
;2016;7;29;NORTHERN MARIANA ISLANDS;18.543;145.507;7.7;5000;0.4
;2016;7;31;CHINA:  GUANGXI PROVINCE;24.134;111.478;4.9;5000;0.7
;2016;7;31;INDONESIA:  SUMBAWA ISLAND:  WEST NUSA TENGGARA;-8.194;117.814;5.6;10000;0.6
;2016;8;12;NEW CALEDONIA:  LOYALTY ISLANDS;-22.477;173.117;7.2;1000;0.4
;2016;8;15;PERU:  AREQUIPA;-15.654;-72.009;5.5;12000;0.6
;2016;8;19;SOUTH SANDWICH ISLANDS;-55.285;-31.877;7.4;0;0.1
;2016;8;20;JAPAN:  OFF EAST COAST HONSHU;40.394;143.68;6.0;1000;0.7
;2016;8;24;ITALY:  ACCUMOLI, ARQUATA, AMATRICE;42.723;13.188;6.2;23000;0.4
;2016;8;24;MYANMAR (BURMA): CHAUK;20.923;94.569;6.8;150000;0.4
;2016;9;1;NEW ZEALAND:  GISBORNE;-37.359;179.146;7.0;5000;0.6
;2016;9;10;"TANZANIA:  LAKE VICTORIA;  UGANDA: RAKAI";-1.036;31.618;5.9;20000;0.6
;2016;9;11;BALKANS NW:  MACEDONIA;42.008;21.488;5.1;12000;0.7
;2016;9;12;SOUTH KOREA:  GYEONGJU;35.781;129.216;5.4;12000;0.85
;2016;9;23;"RWANDA:  RISUZI; CONGO:  UKAVU";-2.65;29.06;4.8;12000;0.5
;2016;9;28;NICARAGUA:  LEON;12.442;-86.515;5.5;50000;0.7
;2016;10;1;PAKISTAN:  MANSEHRA, NARAN;34.905;73.682;5.4;12000;0.4
;2016;10;21;JAPAN:  KURAYOSHI;35.374;133.809;6.2;12000;0.7
;2016;10;26;ITALY:  VISSO, USSITA;42.956;13.067;6.1;20000;0.6
;2016;10;30;ITALY: NORCIA;42.862;13.096;6.6;20000;0.6
;2016;11;7;OKLAHOMA:  CUSHING;35.991;-96.803;5.0;2000;0.85
;2016;11;13;NEW ZEALAND:  AMBERLEY;-42.737;173.054;7.8;60000;0.6
;2016;11;21;JAPAN: NEAR E COAST HONSHU;37.393;141.387;6.9;10000;0.7
;2016;11;24;NICARAGUA;11.91;-88.897;6.9;150000;0.6
;2016;11;25;CHINA:  XINJIANG PROVINCE:  KASHGAR;39.273;73.978;6.6;12000;0.4
;2016;11;27;NEPAL:   MOUNT AMA DABLAM, CHARIKHARKA;27.802;86.532;5.4;5000;0.3
;2016;11;29;POLAND:  RUDNA;51.613;16.157;4.2;500;0.8
;2016;12;1;COSTA RICA:  PARAISO, TURRIALBA;9.949;-83.807;5.3;5000;0.6
;2016;12;1;PERU:  PUNO, LAMPA;-15.312;-70.827;6.2;5000;0.4
;2016;12;6;INDONESIA:  SUMATRA:  ACEH:  PIDIE JAYA;5.283;96.168;6.5;110000;0.6
;2016;12;8;CHINA:  N. XINJIANG:  URUMQI;43.823;86.345;6.0;12000;0.6
;2016;12;8;SOLOMON ISLANDS;-10.681;161.327;7.8;10000;0.4
;2016;12;9;SOLOMON ISLANDS;-10.749;161.132;6.9;5000;0.4
